TIC_ID|GDR2_ID|GDR2_RA|GDR2_DEC|TLC|mas_parrallax|g_mag|bp-rp|probability|age_myr|age_err_lower|age_err_upper|Distance|absolute_mag|cadences|tic_id_corrected|ecl_lat|ecl_lon|gal_lat|gal_lon
TIC_93555508|5846885150693418752|207.8627|-70.093|-1|19.63|14.8|3.6|0.92|32.1|9.5|6.0|50.94243505|11.264601497931633|No TESS data found|448100090|-53.06907679421987|239.93057930995968|-7.8182612912501295|308.03639350468734
TIC_204230222|4108080285336032384|260.1749|-27.2961|22|10.64|14.9|3.0|0.51|22.0|5.0|4.3|93.98496241|10.034708139703078|No TESS data found|83165480|-4.154593455367516|261.25099213092|5.503254519018284|358.38893416117406
TIC_412670344|2887023041519677696|87.4807|-37.408|-1|10.53|15.1|3.2|0.47|23.1|6.7|3.9|94.96676163|10.212141856005823|No TESS data found|21649666|-60.811382880983814|85.89058603896572|-27.67689621767327|243.06723657002232
TIC_470488739|3121768086855507584|95.2899|0.239|-1|15.37|13.7|2.9|0.22|25.4|17.5|7.2|65.06180872|9.633369337441398|120,600,1800|266002317|-23.094715761296396|95.74835689014505|-6.622954278854941|209.25059336353877
TIC_84985271|827111612020422528|150.4282|51.0927|-1|12.05|14.1|2.8|0.25|24.7|12.0|5.1|82.98755187|9.50493523448169|1800|252468415|36.20363768637231|132.60219046497733|50.120694378838735|164.3011954309702
TIC_148400443|6129159919015101824|190.3802|-46.6846|22|10.01|14.3|2.7|0.18|24.3|8.4|7.2|99.9000999|9.302170387398766|120,600,1800|73308879|-38.19806615807429|210.83184113328448|16.153053636528874|301.1614721590467
TIC_281722347|3689321489301802496|194.8266|-0.178|-1|34.19|11.7|2.7|0.13|27.3|26.1|8.5|29.24831822|9.369495504109352|20,120|269919096|5.678034256915957|193.71611820384987|62.628314608678636|307.2136237496997
TIC_145614438|5874556284989708672|225.9818|-62.0773|22|11.39|14.2|2.9|0.43|20.9|8.8|5.6|87.79631255|9.482618620516018|1800|454203934|-42.58770249084154|243.76609141070716|-3.087234426751107|317.7797867603055
TIC_355281868|5645278183210494208|129.6001|-29.5839|-1|15.23|12.9|2.6|0.12|23.7|118.8|3.1|65.65988181|8.81349951675339|600,1800|196462558|-46.01275033557739|142.95168954068694|7.072698168335745|251.43419218314352
TIC_361818250|5204523004293421696|160.3871|-76.0405|22|12.85|14.2|2.9|0.35|25.5|20.8|8.0|77.82101167|9.74451563842451|120,600,1800|453808153|-67.3084944440894|233.90602636580522|-15.15241861761337|295.2205510400281
TIC_44368271|6059404869824062592|184.492|-58.9324|22|10.0|12.6|2.5|1.0|3.8|1.6|1.5|100.0|7.6|600,1800|390389545|-50.33599020027425|216.28816882164045|3.658613304740726|298.61636261528827
TIC_365891353|1186225097632547968|221.6018|15.0336|-1|11.48|14.5|2.9|0.26|24.5|12.2|6.5|87.10801394|9.799709440242022|No TESS data found|416612414|29.541000639264723|213.88781706345458|60.680361282531514|14.445400167600905
TIC_169803999|3582499399179171200|182.8348|-8.0436|-1|10.42|15.2|3.1|0.28|29.2|17.8|7.8|95.96928983|10.289338594755424|120,600|176876546|-6.251966360426613|185.80385350097004|53.51129397423882|286.08331876487046
TIC_187313995|5855405094500214016|190.5543|-69.7302|22|10.06|15.1|3.4|1.0|10.2|2.2|3.1|99.40357853|10.11298990357392|1800|328477573|-56.65984096314853|231.7035262732225|-6.872851567481561|302.12772691169954
TIC_118696217|139680930696941184|42.4813|33.7522|-1|12.17|13.3|2.6|0.58|16.2|18.0|3.0|82.16926869|8.726452891243047|1800|77454706|16.642309843534047|50.20430936499996|-22.94971968527343|149.43765005712285
TIC_54933794|5444751795151480320|160.6248|-33.6713|-1|29.39|10.6|2.5|1.0|7.9|2.7|2.7|34.02517863|7.940997930502688|20,120,600,1800|54147487|-38.20680449542354|177.60570983124808|21.944381342077786|274.33941204211555
TIC_405759182|6760846563417053056|284.5174|-29.8848|22|13.47|11.1|1.8|0.23|9.4|1.3|1.9|74.23904974|6.7468379786197055|120,1800|91853165|-7.0808633198695174|282.64714031571924|-14.449277896805611|6.437148740159191
TIC_283678547|5957941528881789568|267.4316|-40.0934|22|19.5|13.4|2.9|0.17|28.2|19.4|8.4|51.28205128|9.850173056899449|No TESS data found|470289424|-16.67240072075282|267.9453404143589|-6.462332809225866|350.84641374496226
TIC_383140141|5841257781444541824|180.0105|-74.7352|22|10.07|14.3|2.9|0.92|15.9|6.0|7.6|99.30486594|9.31514735273378|120,600,1800|454980196|-62.26303498469011|235.54577345509398|-12.207184177077071|299.4976643804647
TIC_352281359|101557048630250880|36.9995|23.3454|-1|13.28|16.4|3.8|0.46|40.8|13.2|8.9|75.30120482|12.015990375139143|1800|247006776|8.266978973068452|42.18307831081106|-34.400498373733186|150.00173086762365
TIC_144174331|3334813273784117376|84.7686|8.8057|18|10.92|15.7|3.4|0.7|26.2|7.7|8.1|91.57509158|10.8911131917272|120,1800|144667802|-14.536643089710752|84.65511022371234|-11.73013413205816|196.54879175780067
TIC_149009936|5840623672478535168|202.2708|-72.1563|-1|10.52|13.7|2.6|0.17|24.9|119.6|7.4|95.05703422|8.81007869910076|600,1800|394800534|-55.80749152121421|239.69243023916476|-9.497727052786963|305.84395940118253
TIC_241643693|5226193446465971072|167.3161|-73.8796|22|15.33|12.6|2.5|0.25|22.8|21.5|2.5|65.23157208|8.527710774301408|120,600,1800|454323762|-64.91201975004219|230.2895682722229|-12.421182707682071|295.8901168472389
TIC_177336494|5924347802133154944|257.3727|-52.5891|22|16.24|13.3|2.9|0.7|15.9|5.0|6.7|61.57635468|9.352930124518837|120,600,1800|213240679|-29.534005332860495|261.21591745707775|-7.44222242629131|336.50941425154974
TIC_389125902|4769544865628780800|80.5234|-55.8261|-1|11.8|13.5|2.6|0.4|17.4|6.8|3.5|84.74576271|8.8594100365784|120,600,1800|382147080|-78.36471308672733|62.70221420224943|-34.55784753430102|263.8169948127155
TIC_102390394|4120873171826938368|261.3532|-21.5093|22|10.09|14.7|3.4|1.0|3.9|1.9|0.9|99.10802775|9.71945583118998|No TESS data found|102390394|1.6888581284032143|261.9521316907909|7.837426489516532|3.8288128263516374
TIC_468064560|6306532305871584768|222.6523|-16.9056|22|11.58|12.4|2.2|0.16|16.8|19.3|1.5|86.35578584|7.7185427968980225|No TESS data found|386886569|-0.5118813450932237|225.2696295991931|37.32827732443607|339.6478455992171
TIC_144221039|6147044433411060224|189.3012|-40.3635|22|15.7|12.3|2.6|0.99|9.0|1.9|3.2|63.69426752|8.279498261907195|120,600,1800|144289734|-33.03880436325664|206.23323545235505|22.427192143266666|299.99945364927964
TIC_9739389|6226294968100023936|228.1545|-26.4036|22|13.85|13.7|2.8|0.35|21.7|5.2|5.2|72.20216606|9.407248867152168|600,1800|61389781|-8.197461239340122|232.86072852780413|26.605844133439774|338.2984388084903
TIC_48645735|2002629729856921600|343.2842|54.1325|-1|11.85|13.6|2.6|0.18|25.6|67.9|4.8|84.38818565|8.968591751833758|120,1800|388966496|54.148555248784305|16.63776547684811|-4.818317874404557|106.06124057324568
TIC_376746161|5490107268272843392|107.9896|-55.9391|-1|14.63|14.8|3.2|0.28|30.3|11.0|6.6|68.35269993|10.626221630678886|120,600,1800|294159330|-76.40328933253687|137.37070830463412|-19.46222507634596|266.65877285736644
TIC_159938752|5921821644117633152|266.1774|-53.2634|22|18.74|12.9|2.8|0.42|19.6|4.0|4.1|53.36179296|9.263847932605929|600|362733392|-29.85908253256884|267.36073783981595|-12.275349675144591|338.8316927675285
TIC_97650976|6080667951539303808|199.596|-50.9583|22|10.24|14.4|3.1|1.0|11.7|2.7|3.3|97.65625|9.45149978319906|120,600,1800|245339150|-38.944313091784785|220.269627507342|11.68690950030944|307.259129567849
TIC_208317834|6237026442104496768|238.751|-23.7525|22|11.2|14.0|3.0|1.0|9.6|2.4|3.2|89.28571429|9.246090113246677|1800|220608195|-3.3415174420109177|241.59608118935566|22.53907326927572|348.2932462482075
TIC_361187111|175227450134703744|71.1756|36.6771|-1|14.11|15.4|3.5|0.81|28.9|4.8|7.7|70.87172218|11.147635068859032|1800|156420261|14.244327382991798|74.51067848455513|-5.88549598442376|166.25393792591186
TIC_67231644|2211888679768361856|345.0601|65.668|-1|13.57|15.5|3.5|0.25|41.1|28.0|10.4|73.69196758|11.162899238167094|No TESS data found|434442278|61.43051949385376|33.64531778391591|5.227252549008467|111.8063071492578
TIC_129623324|5906427862850004096|221.6012|-45.6687|22|12.59|14.9|3.2|0.76|23.0|4.4|4.3|79.42811755|10.400128650638116|120,600,1800|129623324|-28.14664164216006|233.65155810261072|12.6582237557186|323.0771103458095
TIC_57151429|6044583869705521920|250.0052|-27.3185|22|10.78|15.3|3.2|0.55|25.2|5.8|5.3|92.76437848|10.463093804222332|No TESS data found|205707354|-5.103538427609606|252.2375020968726|12.691713505590934|352.84374451306434
TIC_231115259|3224324449819325824|83.75200000000001|3.3705|-1|10.29|14.4|2.7|0.17|25.2|19.6|8.0|97.18172983|9.462076873919218|600,1800|220057027|-19.924970893997646|83.36012341642824|-15.308578804756852|200.88369483248718
TIC_185185606|5250471114189790336|141.6836|-63.0232|22|11.94|14.3|3.0|0.26|21.9|8.7|6.9|83.7520938|9.685021634027551|120,600,1800|360130454|-68.36115848809327|195.15874136460897|-8.815911756076904|281.97682163780246
TIC_458793906|1875218906534992512|337.4377|22.5478|-1|11.18|15.0|3.1|0.3|29.0|17.7|6.8|89.44543828|10.2422090178163|No TESS data found|411349721|29.522669781329938|348.5561716463402|-29.66779833375812|84.90408139090638
TIC_40642444|5244254887759579648|144.3896|-67.9111|22|12.77|14.4|3.4|1.0|8.1|2.8|2.5|78.30853563|9.930954486327716|120,600,1800|370705545|-69.59268085371029|208.74092988179245|-11.573272445913892|286.2324345713996
TIC_460737307|2451150209628987136|21.3724|-17.4743|-1|12.26|14.2|2.8|0.19|28.7|34.0|8.3|81.56606852|9.642452350792116|120,600,1800|136885277|-24.441959265857168|12.653489860691295|-77.55029517563679|163.84963031500394
TIC_95307434|5844883348015456640|195.0186|-69.439|22|12.01|13.3|2.7|0.72|13.7|3.4|3.5|83.26394671|8.697715037042542|120,600,1800|335836484|-55.369734348287956|233.34761418077395|-6.58005091935816|303.6950885898474
TIC_466310005|4071532308311834496|281.8064|-28.1491|22|16.8|15.3|3.5|0.5|36.6|9.9|6.4|59.52380952|11.426546408768289|No TESS data found|324238248|-5.1365201811170245|280.4318718774413|-11.577678128672586|7.074676443515786
TIC_450158024|1857250172128937856|308.9944|27.8672|-1|25.45|13.8|3.2|0.43|37.0|12.5|8.9|39.29273084|10.828438933628808|120,1800|243400994|44.60027689653518|321.3720006777996|-7.667720053178906|69.72444653789829
TIC_176841249|158651835603803136|71.9384|30.4896|18|10.23|14.6|3.0|0.95|17.6|3.5|3.4|97.75171065|9.64937816867046|1800|95958840|8.026524312945739|74.34313031164206|-9.36539129338463|171.45623421839792
TIC_188140591|5845197224226679168|199.9865|-68.5206|22|10.59|12.0|2.2|0.7|8.0|2.0|1.1|94.42870633|7.124479800462074|120,600,1800|339308290|-53.51170856065424|234.6387641831093|-5.793841564037524|305.54915401401695
TIC_360704473|5250150091153808768|142.097|-64.2485|22|11.24|14.0|2.7|0.12|24.3|9.0|7.3|88.96797153|9.253831556171292|120,600,1800|360205899|-68.83317461032611|198.29837405051344|-9.561976165510535|282.97884593789837
TIC_287554773|5972489476405357568|261.1338|-39.0316|22|10.16|12.7|2.2|0.19|16.2|2.8|3.7|98.42519685|7.734468539748187|1800|463576180|-15.812064195510496|262.8480239188045|-1.7905630342047172|349.149521398486
TIC_236640823|4482593565100321664|270.306|9.8104|-1|18.31|13.5|3.1|1.0|17.6|3.2|3.8|54.6149645|9.81344172151934|No TESS data found|414576430|33.24929832380378|270.35668634023267|15.563444142460382|36.14441665973366
TIC_98394637|6057193240892194432|194.3621|-58.4466|22|12.98|15.1|3.5|1.0|18.0|3.1|4.2|77.04160247|10.66637346219016|1800|253067348|-46.90337595414086|222.09636605429014|4.4159442546152095|303.7205126086317
TIC_102192898|5467714064704570112|157.1905|-28.5105|-1|16.29|14.6|3.5|1.0|14.6|2.7|3.5|61.38735421|10.659605421366876|120,600,1800|193136669|-34.99027064878216|171.38396745547854|24.6890886326434|268.6032442041851
TIC_125349828|3041613517395849472|113.955|-8.5235|-1|10.4|14.1|2.7|0.31|23.1|9.3|6.2|96.15384615|9.18516669658076|600,1800|7330723|-29.701669901363115|117.52974419056021|5.842753660529595|225.63123079033633
TIC_402030604|5786748736583239168|219.087|-76.9086|22|10.36|14.6|2.9|0.4|21.6|7.9|6.9|96.52509653|9.67679877693576|1800|402030604|-56.806835844453516|251.26440758241918|-15.265967130115454|308.8877874946209
TIC_148668649|5803288101584023040|263.6143|-73.44800000000001|-1|36.12|11.0|2.5|0.19|25.7|32.9|5.8|27.6854928|8.788738708346315|1800|311958594|-50.071440320211394|267.1664632858439|-20.70260760420163|319.64216013001777
TIC_294887902|6812226157644675840|329.1572|-25.0844|-1|10.57|14.7|2.9|0.23|25.2|11.9|6.6|94.60737938|9.82037493643594|600,1800|53975416|-11.786732686370868|322.58993026121095|-50.899404578948904|25.75851585394368
TIC_451265472|2477870708709917568|23.8084|-7.2145|-1|26.82|12.0|2.8|0.93|14.1|3.3|4.1|37.28560776|9.142293867310377|20,120,600,1800|29853348|-15.933683519136723|19.27503616667075|-67.53814700593912|152.48202597278382
TIC_464304631|6643629037508817792|291.9468|-54.0286|22|20.85|14.5|3.4|0.57|31.2|5.3|7.4|47.9616307|11.095530296342591|120,600,1800|319739812|-31.72299345487313|284.9528707182667|-26.8462091258342|343.4789999292879
TIC_105369944|4114784385663629952|261.2593|-22.1096|-1|10.12|15.0|3.0|0.2|28.1|18.2|7.8|98.81422925|10.025902562497189|No TESS data found|184003792|1.0844016535801377|261.9011994841656|7.580212492322467|3.2744378708903943
TIC_408345985|158964711085236096|69.2421|29.7633|-1|11.61|13.5|2.6|0.13|23.6|17.0|5.3|86.13264427|8.824161098747807|120,1800|125840950|7.617889162799506|71.91244670424115|-11.617555580426206|170.49485319584878
TIC_38300767|5276278679310408448|123.1593|-65.1212|22|10.29|15.7|3.3|0.31|36.7|13.6|7.6|97.18172983|10.762076873919217|600,1800|308991387|-76.51543676581485|189.3089385129882|-16.485368820375662|278.6337238522156
TIC_160377026|146163067140632576|66.5052|23.221|18|11.13|13.5|2.8|1.0|12.1|3.7|4.3|89.84725966|8.732475821639232|120|17417151|1.5182861451239407|68.49627231585491|-17.760672576808563|173.93370486501726
TIC_428899123|6090676737160646528|211.7904|-50.0343|-1|10.95|13.3|2.9|1.0|5.5|2.7|2.1|91.32420091|8.497070595957775|1800|329124035|-34.65141767698161|228.41437154011166|11.026597538613585|315.18962534478686
TIC_257431763|5794040010503936896|235.1585|-74.331|22|13.76|13.8|3.0|1.0|16.9|5.5|4.3|72.6744186|9.493092169636435|600,1800|425871236|-52.67545955477276|255.2533457192247|-15.144391738985503|313.78570119217596
TIC_384332163|6388245295629220608|350.1969|-67.3897|-1|24.36|13.0|2.9|0.14|29.6|27.4|9.2|41.05090312|9.93338641979724|20,120,600,1800|260889990|-55.177723053195095|311.5590988396313|-47.449764035648464|315.58557142968107
TIC_296032542|6752345066475094016|293.5478|-30.1572|22|14.61|15.2|3.5|0.87|26.3|5.9|7.2|68.44626968|11.023251079617632|120,600,1800|113500710|-8.373304617074753|290.4321911497561|-21.826431762496014|9.17462168546827
TIC_45048465|36369611263901824|55.6318|10.8761|-1|10.09|13.8|2.6|0.49|18.2|5.7|4.2|99.10802775|8.819455831189982|120,1800|416836609|-8.587655422746922|55.895045221534|-33.747243502476564|176.25674244945867
TIC_77468158|4962200399694984192|25.7088|-38.7463|-1|13.84|16.3|3.7|0.3|47.5|13.9|6.7|72.25433526|12.00568045060717|600,1800|115273617|-45.137943553245755|4.993966059169967|-74.18145335116812|263.41661975808563
TIC_290408826|2889577653707588736|89.4646|-33.4051|-1|10.88|14.5|2.8|0.15|29.1|43.3|10.1|91.91176471|9.683144476713524|600,1800|143108223|-56.842862645433726|89.17893540966162|-25.034204785465445|239.2571503713854
TIC_242853166|4193374693637449216|294.8582|-10.0991|-1|13.28|13.1|2.6|0.31|19.9|5.1|3.0|75.30120482|8.715990375139146|No TESS data found|242778612|11.212565130524027|294.9516144608639|-15.195307336752197|29.20463208126833
TIC_10475150|5022901516085667584|24.7517|-29.608|-1|11.71|16.8|3.9|0.78|34.8|5.2|13.9|85.3970965|12.142784475329243|600,1800|97484139|-36.73336304006631|9.871707692573485|-79.25170260457975|229.05027782463108
TIC_91595969|5230321567172871040|151.3447|-71.6163|22|11.48|14.6|3.0|0.14|29.5|37.1|10.5|87.10801394|9.899709440242022|120,600,1800|372515585|-68.56261553073584|220.77645886781536|-12.858346075864919|290.55076144263444
TIC_269436955|5183875103632956032|42.4852|-5.96|-1|15.11|15.7|3.8|1.0|18.6|4.0|4.0|66.18133686|11.59632232179371|600|10930507|-21.252107320309193|38.09150454685108|-54.76648118314272|181.38695465399113
TIC_361939158|5786987227525797376|215.5052|-76.6538|22|11.47|14.0|2.8|0.91|20.7|9.0|3.4|87.18395815|9.297817089548682|600,1800|401561267|-57.07433193090017|249.77066200704232|-14.718366002955937|308.2045010241208
TIC_192987758|4060406320182885504|263.5045|-28.2694|22|10.6|12.7|2.3|0.16|18.4|11.1|4.0|94.33962264|7.826529326358594|No TESS data found|197306346|-4.9594413982141194|264.2565463478349|2.5113849482984167|359.21120159755407
TIC_321105623|6170609308353405312|209.7094|-33.2558|22|11.3|14.5|3.0|1.0|14.9|1.6|3.7|88.49557522|9.7653922174475|120,600,1800|112176566|-19.771713454563855|219.47960185664573|27.531217406942968|318.7955714478603
TIC_20029109|1635291175702931712|253.22|65.7872|-1|10.3|15.7|3.3|0.49|31.2|7.0|3.7|97.08737864|10.764186123543231|1800|289590584|83.19853363387762|178.77589818057402|36.61118481747191|96.56743195109011
TIC_201862965|5612907495740068352|110.5072|-27.588|-1|10.42|14.5|2.8|0.22|26.9|31.6|8.9|95.96928983|9.589338594755423|600,1800|107004421|-49.034436499037625|118.26424143009079|-6.096090851261325|240.8751322046312
TIC_127602471|6442237608681598080|295.3717|-61.5314|-1|11.33|15.6|3.3|0.22|40.7|28.0|9.6|88.26125331|10.871149549311992|600,1800|339377269|-39.43602152863934|285.3309402215763|-29.521859221503973|335.26150880495476
TIC_283739011|2292761230321460864|284.4875|77.0505|-1|17.13|6.5|0.6|0.12|33.4|16.8|6.0|58.37711617|2.6687868148447063|120,1800|376926030|78.65282049016747|73.44147532096312|26.022306712906726|108.49748295361363
TIC_385461913|3410871234720545536|68.4716|20.1852|18|10.59|15.0|3.2|1.0|16.7|3.4|4.1|94.42870633|10.124479800462074|120,1800|61258483|-1.7602728022398517|69.83954842148555|-18.32740175792213|177.61206641581376
TIC_370958551|5244271552233795200|145.1523|-67.7546|22|13.05|16.5|3.8|0.73|39.0|7.6|9.6|76.62835249|12.078052558383442|120,1800|370825476|-69.26700953542907|208.64060602721838|-11.263460959521764|286.34098371584565
TIC_84834763|95445207088679424|25.9|19.2586|-1|17.2|12.9|2.9|1.0|10.1|2.1|3.4|58.13953488|9.07764223467672|120,1800|60922830|7.966183404800967|30.959892910606754|-41.9219742551176|139.5677040882841
TIC_454544943|6145303429765430784|187.5239|-44.0756|22|12.74|14.3|3.2|1.0|12.7|2.4|3.1|78.49293564|9.825847139880269|20,120,600,1800|72499619|-36.92634966595175|207.0025833381813|18.628558375012865|298.88928913733133
TIC_52395253|369714671786198784|16.1012|37.7551|-1|11.0|13.7|2.7|0.37|19.3|7.1|3.7|90.90909091|8.90696342576941|1800|422882318|28.329540744103255|30.343566912550635|-25.045418952973495|125.7605904984548
TIC_72162112|6859532679792922624|306.3634|-19.8011|-1|17.27|13.3|3.1|1.0|7.8|3.1|2.1|57.90387956|9.486461687834687|No TESS data found|72162112|-0.5398919410425702|303.9049919061478|-29.236724565390666|24.338350734154634
TIC_2523668|6762966937215690752|289.1234|-27.1188|22|14.6|13.6|2.9|0.26|21.4|7.5|5.6|68.49315068|9.421764279078532|1800|2523668|-4.802056512513805|287.0107225273149|-17.114610618921052|10.712622033932146
TIC_96170431|5668221005144096896|154.5559|-20.4776|-1|39.48|12.3|3.2|0.9|24.5|6.1|5.1|25.32928065|10.281885719853364|20,120,600,1800|192543856|-28.755362654550556|164.77890266616058|29.653413413707295|261.0061210860971
TIC_410799942|5398663566249861120|172.9798|-34.6076|22|20.25|10.4|2.4|1.0|2.6|1.1|1.1|49.38271605|6.932125137726294|120,600,1800|57513388|-34.13194035506382|189.28619340012187|25.4603093212864|284.8737087225268
