DR2Name,RA_ICRS,DE_ICRS,Plx,Gmag,BPmag,RPmag,BP-RP
GaiaDR2100261717166720,044.70602659228,+00.75309424967,0.5352,20.0535,21.5475,18.7805,2.7671
GaiaDR2100296076623360,044.71653843997,+00.76115317316,-0.1271,20.2896,20.3697,19.7842,0.5854
GaiaDR2100399156040320,044.66009903036,+00.74269074551,0.4060,20.1029,20.9706,19.2159,1.7548
GaiaDR2100502235056000,044.70131305474,+00.76646755308,1.4070,18.2004,19.3958,17.0570,2.3388
GaiaDR2100605314265600,044.73728241475,+00.75393286834,,20.2599,20.5046,19.7271,0.7775
GaiaDR2100605314082816,044.74563608750,+00.75498228014,2.4642,15.2867,15.9708,14.4784,1.4924
GaiaDR2100605314267904,044.73452405527,+00.75937642949,0.0760,19.9513,20.1208,19.2918,0.8290
GaiaDR2100777113171200,044.76987774259,+00.77573639108,0.6737,19.7396,20.5079,18.4349,2.0731
GaiaDR2100880192386688,044.71867017617,+00.77796150392,,20.6138,20.7564,19.6020,1.1545
GaiaDR2100914552125312,044.72063379810,+00.77832024073,,20.9637,20.7168,19.0704,1.6463
GaiaDR2101017631138176,044.73899021452,+00.78819061770,,18.9875,,,
GaiaDR2101017631139968,044.74552335340,+00.79230558683,,18.7751,,,
GaiaDR2101056286300928,044.75114424323,+00.79853464879,,19.0115,18.3767,16.8890,1.4876
GaiaDR2101193725229056,044.56952367578,+00.68995321256,0.5111,14.3462,14.8473,13.6997,1.1476
GaiaDR2101464307916160,044.54835475754,+00.70040807521,-3.9511,20.7838,21.6662,20.1858,1.4804
GaiaDR2101468603135872,044.54773249852,+00.70423859208,0.4159,16.8701,17.2977,16.3012,0.9965
GaiaDR2101498667657088,044.53192830322,+00.71197622522,-2.3245,20.6207,20.8649,19.8135,1.0514
GaiaDR2101498667447808,044.52654062462,+00.71605839892,-0.0203,18.6540,19.0331,18.1361,0.8970
GaiaDR2101567386925568,044.55658205114,+00.71906230494,0.6860,18.9428,19.8132,18.0142,1.7990
GaiaDR2101601746877184,044.57474383292,+00.72818296300,-0.2461,20.3306,21.4752,19.2399,2.2353
GaiaDR2101601746668800,044.57737216048,+00.73103545269,-0.6763,18.9270,19.2620,18.4165,0.8454
GaiaDR2101739186254080,044.61358421094,+00.72525133118,4.5890,20.6381,21.6982,19.3056,2.3926
GaiaDR2101739185620864,044.60799773315,+00.72821887717,1.0392,18.5052,19.5583,17.4734,2.0849
GaiaDR2101880919994240,044.64582572441,+00.74655910906,0.8815,14.5956,14.9639,14.0649,0.8989
GaiaDR2101910984317184,044.61484547715,+00.73882431236,0.8631,17.3606,17.9527,16.6145,1.3382
GaiaDR2101910984319872,044.61015838012,+00.74632954517,1.2450,18.3199,19.3092,17.3479,1.9613
GaiaDR2101983999210240,044.58054798589,+00.74158142654,0.6120,15.4260,15.7879,14.8824,0.9055
GaiaDR2102048423923200,044.56588938478,+00.74758325022,,20.8580,,,
GaiaDR2102117142754048,044.61269685268,+00.75465151205,,20.9333,21.6282,20.4835,1.1447
GaiaDR2102151502497536,044.61243935981,+00.76665923515,0.7693,19.5850,20.4329,18.5577,1.8752
GaiaDR2102185862439936,044.59604060274,+00.75910594682,-0.6640,20.5689,21.2932,19.5845,1.7087
GaiaDR2102185862861696,044.59067582152,+00.76940379473,0.0627,20.6492,21.0474,19.7484,1.2990
GaiaDR2102220221976320,044.60920671308,+00.77314101554,-0.2315,18.9861,19.3550,18.5089,0.8461
GaiaDR2102254581692288,044.51119119104,+00.71730116400,1.0355,17.6947,18.5537,16.7860,1.7676
GaiaDR2102392020651008,044.54057925754,+00.72971982939,,19.6801,19.3975,17.9051,1.4924
GaiaDR2102460740133376,044.52344176053,+00.74551361347,3.4064,16.4584,17.8380,15.2929,2.5451
GaiaDR2102495099875200,044.54123534170,+00.75279268994,0.3616,17.9912,18.4721,17.3803,1.0918
GaiaDR2102495100498304,044.54047381779,+00.76234266179,1.3110,20.5444,20.2737,19.3094,0.9643
GaiaDR2102598179088640,044.49002951566,+00.74965136478,-0.0291,19.2516,19.9229,18.4712,1.4517
GaiaDR2102701258310400,044.51963355545,+00.76540105791,,20.9516,21.4107,21.0278,0.3829
GaiaDR2102804337519360,044.56082467257,+00.75075996836,1.7647,18.2274,19.5518,17.0892,2.4627
GaiaDR2102804337522304,044.55111399346,+00.75591169698,1.9175,18.0449,19.3814,16.8944,2.4870
GaiaDR2102808633016192,044.56268575046,+00.76131761285,1.6732,20.4505,20.7956,20.0300,0.7656
GaiaDR2102877352407296,044.55338982802,+00.76537204894,1.1237,16.9938,17.7238,16.1798,1.5441
GaiaDR2102980431621760,044.59895780067,+00.77966487810,0.1543,17.3726,17.7695,16.8101,0.9594
GaiaDR2103044855906304,044.57665646706,+00.79025100878,-0.7595,19.9003,21.0210,18.8457,2.1753
GaiaDR2103152230400128,044.52244952381,+00.78094719636,-2.1632,20.1915,21.0641,18.8272,2.2369
GaiaDR2103354093336960,044.65015202795,+00.75887289354,0.4276,20.5497,21.0222,20.0782,0.9440
GaiaDR2103388453282688,044.66294113259,+00.75872965547,2.0720,19.7072,20.7110,18.6514,2.0596
GaiaDR2103388453283584,044.65453992450,+00.76231099148,2.3765,19.9147,20.8635,18.6769,2.1866
GaiaDR2103388453079424,044.66144873769,+00.76721024034,1.6539,18.1440,19.4897,17.0020,2.4877
GaiaDR2103388453079808,044.65989482457,+00.76792550313,0.7884,19.2532,20.1795,18.2719,1.9076
GaiaDR2103525892242432,044.67366024118,+00.78487455794,0.9357,19.7923,20.6144,18.8783,1.7361
GaiaDR2103530187434752,044.68492369184,+00.78845424814,1.4164,14.7961,15.2569,14.1914,1.0655
GaiaDR2103525892039808,044.68371340874,+00.79031264218,-0.7835,19.9561,20.2973,19.4197,0.8776
GaiaDR2103594611515264,044.66856186026,+00.78833149531,-0.1540,19.7171,20.0865,19.3162,0.7703
GaiaDR2103736345865600,044.62544009465,+00.79421044931,,18.7464,17.8773,16.5432,1.3341
GaiaDR2103903849163648,044.68894015535,+00.79518042759,0.8513,17.8224,18.5101,17.0235,1.4866
GaiaDR2103942504294784,044.70407827333,+00.79536635377,1.4853,15.6984,16.2887,14.9838,1.3049
GaiaDR2104045582761088,044.71114476492,+00.80836807663,0.3269,19.8945,21.0539,18.7718,2.2821
GaiaDR2104144367344896,044.71346107823,+00.82684737031,,21.1583,,,
GaiaDR2104144367345536,044.70928889110,+00.82902075251,1.5323,16.7013,17.5131,15.8231,1.6900
GaiaDR2104178727076992,044.67815640400,+00.81097036397,0.3030,16.7067,17.0591,16.1872,0.8719
GaiaDR2104213087016064,044.68453842142,+00.81625222158,1.9029,19.4038,,,
GaiaDR2104213086819456,044.68731289348,+00.82234839870,0.1023,18.7202,19.1221,18.0116,1.1105
GaiaDR2104247446558080,044.65779960463,+00.82356260672,0.3311,19.4505,19.8605,18.9270,0.9336
GaiaDR2104281806298624,044.66953772417,+00.82763202889,0.0773,19.7432,20.1957,19.0254,1.1703
GaiaDR2104384887177856,044.68658803684,+00.84152733173,-0.0331,20.6000,21.7436,19.2705,2.4731
GaiaDR2104423540630784,044.69229834055,+00.85001604541,1.7272,13.6408,13.9976,13.1310,0.8666
GaiaDR2104453605179008,044.60628210068,+00.78879606889,,20.9401,,,
GaiaDR2104453604977152,044.60932110063,+00.79473648808,1.7381,19.0053,20.1974,17.8341,2.3633
GaiaDR2104487964717440,044.61704739683,+00.79957963106,1.4402,17.9374,19.1165,16.8473,2.2691
GaiaDR2104595339324288,044.62417707327,+00.80702399808,2.6206,18.7768,20.5355,17.4444,3.0911
GaiaDR2104694123156992,044.62286089767,+00.82403552867,2.6863,18.3611,19.6421,17.1856,2.4565
GaiaDR2104904576968960,044.61664823445,+00.84565122889,0.8113,15.8771,16.2989,15.2927,1.0062
GaiaDR2104969001267456,044.59550330420,+00.84989677913,0.3010,19.9824,21.2851,18.7985,2.4865
GaiaDR2105037720741504,044.66654844680,+00.83971275296,2.7493,19.8316,21.4271,18.4972,2.9298
GaiaDR2105140799957760,044.66715524387,+00.84365927415,1.2215,20.2084,21.8565,18.9465,2.9100
GaiaDR2105175159698560,044.67901101111,+00.85518979204,2.6714,20.3673,21.3388,19.4159,1.9229
GaiaDR2105282534090880,044.61895004301,+00.84668478843,0.8735,14.8422,15.1839,14.3359,0.8480
GaiaDR2105381317936896,044.63242565744,+00.86430774717,,20.7254,20.3374,18.8784,1.4591
GaiaDR2105484397154944,044.63550515846,+00.87305642826,1.6685,18.5990,19.9342,17.4815,2.4527
GaiaDR2105488692520448,044.63014531752,+00.87493931361,1.0864,16.1453,16.7319,15.4258,1.3061
GaiaDR2105591771394944,045.00807155929,+00.61055719210,,20.9259,20.9385,19.4261,1.5124
GaiaDR2105656195979136,044.99784180237,+00.62374784273,0.6246,20.6128,21.7210,19.5496,2.1714
GaiaDR2105656198885760,044.99917225031,+00.62632424940,0.7298,18.0498,18.9824,16.9955,1.9869
GaiaDR2105724915238272,045.03368206989,+00.63115169624,0.5757,17.7238,18.3834,16.9614,1.4220
GaiaDR2105724915110784,045.03957138699,+00.63702929731,0.8802,14.4815,14.8355,13.9519,0.8836
GaiaDR2105827994316672,044.97851572442,+00.61763999056,2.2564,12.4710,12.8628,11.9283,0.9345
GaiaDR2105862354194944,044.99065006779,+00.64149278563,0.0934,19.1853,19.5640,18.4726,1.0914
GaiaDR2105896713928960,044.96383026399,+00.62931878642,-0.1718,19.2795,19.3151,18.7168,0.5983
GaiaDR2105935369150720,044.97791912615,+00.64222262669,1.4383,16.3305,17.0563,15.4958,1.5605
GaiaDR2106072808102912,045.00318493283,+00.65802992992,0.2931,15.9742,16.3098,15.4564,0.8534
GaiaDR2106102872365056,045.03865845787,+00.64613341164,0.5776,17.3855,18.0032,16.6209,1.3823
GaiaDR2106210247055744,045.04644091869,+00.66394909130,0.1831,16.7316,17.0728,16.2310,0.8419
GaiaDR2106347686008064,045.05963980469,+00.67690169355,0.6077,15.2438,15.6164,14.6955,0.9209
GaiaDR2106382045081344,045.01943531450,+00.66685515978,1.2828,20.1168,21.2021,18.8697,2.3324
GaiaDR2106412110018944,045.03718359875,+00.67524216630,0.4574,19.9118,20.4617,18.9871,1.4746
GaiaDR2106412110019584,045.02896243852,+00.67531107064,2.5588,18.3983,19.7755,17.1895,2.5860
GaiaDR2106485124962432,045.02287283758,+00.68310666852,3.2104,16.3238,17.3121,15.3289,1.9832
GaiaDR2106485124962560,045.02117307706,+00.68327107339,1.0566,16.5389,17.1430,15.7992,1.3438
GaiaDR2106515189451904,045.04387497280,+00.68108728311,-1.3157,20.0177,20.4360,18.9067,1.5293
GaiaDR2106553844472320,045.05320813033,+00.69190377432,0.3903,19.5542,20.2980,18.5796,1.7184
GaiaDR2106652628176768,044.95642865148,+00.64022465024,1.2477,18.6773,20.0988,17.5111,2.5877
GaiaDR2106652628397952,044.95042405865,+00.64612924536,1.8795,19.3716,20.6793,18.1182,2.5611
GaiaDR2106824426878208,044.99283912467,+00.67145573342,0.8953,19.9641,20.2495,19.2067,1.0427
GaiaDR2106824426880512,044.99350896087,+00.67593833667,1.1854,19.9932,21.0241,19.1874,1.8367
GaiaDR2106824427709696,044.98600657313,+00.67419048752,-1.2069,20.5474,20.9980,19.5263,1.4717
GaiaDR2106824426880640,044.98549156425,+00.67557175181,0.3246,16.5997,16.9331,16.0985,0.8346
GaiaDR2106858786833152,044.96732811393,+00.67368285955,,20.8262,,,
GaiaDR2106893146356224,044.97484346783,+00.67500923674,2.1112,18.9750,20.0254,17.8248,2.2006
GaiaDR2106893146573184,044.98249382720,+00.67745137628,1.8604,19.4136,20.9099,18.0727,2.8372
GaiaDR2106893146204928,044.98076983598,+00.68286576264,,12.8809,13.6868,11.9787,1.7081
GaiaDR2106966161301376,044.93841188705,+00.66956036321,5.5500,13.7844,14.6162,12.9018,1.7144
GaiaDR2106996225569408,044.91592963482,+00.66962681049,0.6126,17.4053,17.8517,16.7495,1.1022
GaiaDR2106996225788416,044.92454768973,+00.67797171686,1.9710,19.9429,20.7782,18.6835,2.0947
GaiaDR2107034880419200,044.93768359778,+00.68191459122,,20.3953,20.6785,18.6661,2.0125
GaiaDR2107103599995264,044.96763821298,+00.69580939782,,21.1299,,,
GaiaDR2107168024271744,044.95358442406,+00.69868039519,0.6638,19.7256,20.6832,18.5585,2.1247
GaiaDR2107305463437696,045.00187819836,+00.69813784269,1.0746,20.5858,21.3446,19.3255,2.0191
GaiaDR2107339823175808,045.02353826611,+00.69494190160,3.3722,19.4804,20.6279,18.0819,2.5459
GaiaDR2107374182917376,045.02591771650,+00.71073669512,0.3533,20.1311,21.0076,19.0441,1.9635
GaiaDR2107717780311680,045.00452334900,+00.74024119262,0.2965,19.5400,20.9016,18.3580,2.5437
GaiaDR2107717780311424,045.00174801402,+00.74041491402,1.7392,20.4917,21.9048,19.2903,2.6145
GaiaDR2107786499559808,045.10698360415,+00.69100379767,,20.5987,20.8117,19.9682,0.8435
GaiaDR2107923938519680,045.12652321695,+00.70852438772,-0.8980,20.2295,20.5114,19.6547,0.8567
GaiaDR2108031313244160,045.05699982081,+00.69815278747,0.9824,15.5934,16.0730,14.9640,1.1090
GaiaDR2108198817267968,045.10481950391,+00.72385969206,,21.2434,,,
GaiaDR2108267536221952,045.09231716648,+00.74042860252,2.5666,20.2656,21.4412,18.7691,2.6721
GaiaDR2108267536124672,045.08850417348,+00.73896682709,1.7679,19.7098,21.2068,18.3952,2.8117
GaiaDR2108336255385600,045.14133824418,+00.72354386648,-0.4327,19.4774,19.4998,18.8272,0.6726
GaiaDR2108508054294912,045.14692083061,+00.74351222868,0.6232,19.8331,20.6284,18.6201,2.0083
GaiaDR2108611133301888,045.11688190325,+00.74732444759,4.8886,17.8057,19.2476,16.6038,2.6438
GaiaDR2108611134149760,045.11433986380,+00.74590250876,,20.8075,21.3111,19.3312,1.9799
GaiaDR2108886012029952,045.05737532004,+00.72336995182,,20.8348,22.0254,19.4086,2.6167
GaiaDR2109199544291200,045.01694672434,+00.74841188654,0.6002,17.9520,18.6023,17.1621,1.4403
GaiaDR2109195248853632,045.00767617743,+00.74607101307,-0.0487,18.9544,19.5689,18.2328,1.3360
GaiaDR2109195249064320,045.01417886561,+00.75125147111,1.9266,20.5165,21.1476,19.3795,1.7681
GaiaDR2109263968335360,045.04094879467,+00.75577727917,0.2015,19.7764,20.0021,19.1847,0.8174
GaiaDR2109298328881280,045.05072330624,+00.75929891540,0.1981,20.7037,20.8963,19.3322,1.5641
GaiaDR2109405702752896,045.08267959265,+00.75072458848,-0.0463,18.4510,18.9430,17.7340,1.2089
GaiaDR2109401407286528,045.08826863924,+00.75223672891,,20.8051,20.4638,20.2584,0.2054
GaiaDR2109401407288192,045.08756317641,+00.75489892464,0.4379,18.2455,19.0416,17.2912,1.7504
GaiaDR2109401407495040,045.09094968974,+00.75348575037,1.7003,19.2049,20.0392,18.1163,1.9229
GaiaDR2109440062458624,045.10163037924,+00.76338658531,,12.6645,13.0326,12.1121,0.9205
GaiaDR2109435767031808,045.10616431920,+00.76701179134,0.4809,19.0940,19.9923,18.0838,1.9085
GaiaDR2109504486511872,045.08635884164,+00.77977933759,,20.7370,20.5138,19.4132,1.1006
GaiaDR2109543141672960,045.10075125713,+00.77427586173,0.9386,15.2722,15.7639,14.5647,1.1992
GaiaDR2109646220887168,045.11137849753,+00.79242379323,3.7696,16.0253,16.8006,15.1457,1.6549
GaiaDR2109646220211584,045.11591733633,+00.79583923858,0.5235,20.1447,20.6636,19.0406,1.6230
GaiaDR2109714940365312,045.07336909731,+00.78033645207,0.4958,16.7614,17.2587,16.1223,1.1364
GaiaDR2109783659841664,045.07181974951,+00.78865737373,0.2153,17.8024,18.2117,17.1263,1.0854
GaiaDR2109783659841920,045.05866058617,+00.79151322371,1.7882,15.3666,15.9808,14.6162,1.3646
GaiaDR2109882443642112,045.07615331145,+00.80183320709,0.5993,17.6937,18.3397,16.9017,1.4380
GaiaDR2109955458539648,044.91622339886,+00.67711580755,0.5394,15.9336,16.1988,15.4985,0.7003
GaiaDR2109951163074944,044.90673318439,+00.68470648186,,20.0038,19.4765,17.8804,1.5962
GaiaDR2109955458539264,044.91119938885,+00.68880625804,0.6079,16.7116,17.1669,16.0761,1.0908
GaiaDR2110054242508800,044.91651469572,+00.70405141395,2.0047,19.3463,21.0119,18.0733,2.9387
GaiaDR2110058537753856,044.90896305313,+00.70451066250,-1.2979,18.9518,18.3986,17.2303,1.1683
GaiaDR2110088602033152,044.94301763417,+00.69907266608,0.5240,17.8693,18.4046,17.1547,1.2499
GaiaDR2110122961775616,044.95380467120,+00.70954820820,-1.7857,20.5513,20.8278,20.0000,0.8278
GaiaDR2110260400938496,044.89875601620,+00.70249234709,0.9811,20.7593,21.0963,19.3829,1.7134
GaiaDR2110432199426816,044.90412093763,+00.72513318680,1.0629,18.9073,19.9582,17.8889,2.0693
GaiaDR2110432199427456,044.90652286939,+00.72662952316,0.7300,18.2814,19.1098,17.3189,1.7909
GaiaDR2110432199722240,044.89816288362,+00.72862623222,0.1292,20.2648,21.2650,18.9847,2.2803
GaiaDR2110500919111168,044.95103693217,+00.71844365348,0.2754,20.1794,21.0173,18.9428,2.0744
GaiaDR2110535278644864,044.97280544229,+00.73175042483,0.3641,19.1659,19.8389,18.3172,1.5217
GaiaDR2110535278643968,044.96196170394,+00.72978665124,0.1778,19.2121,19.7178,18.5284,1.1894
GaiaDR2110569638380032,044.94769932852,+00.72454235075,1.2421,19.2262,20.3301,18.0322,2.2979
GaiaDR2110569638383488,044.94875261867,+00.73248111960,1.0174,18.6400,19.5495,17.6693,1.8803
GaiaDR2110638357860608,044.97799715085,+00.73274138892,-0.1433,18.8912,19.2664,18.2761,0.9903
GaiaDR2110677013041792,044.98469700125,+00.74168119249,0.5679,16.2050,16.5210,15.7019,0.8191
GaiaDR2110878876780416,044.93493386091,+00.76031046716,1.5843,20.4978,22.0091,19.1762,2.8328
GaiaDR2110913235983744,044.94896220680,+00.75483254844,1.0339,19.6042,20.8132,18.4118,2.4013
GaiaDR2110917531210240,044.95471257686,+00.76173078640,1.9429,15.7144,16.4340,14.8941,1.5398
GaiaDR2110947596255488,044.96046202199,+00.76204508797,1.7642,20.6543,21.8894,19.2523,2.6371
GaiaDR2110947595517952,044.96153470967,+00.76341622940,0.8725,18.7589,20.1034,17.6076,2.4958
GaiaDR2110951890948096,044.96551107827,+00.77197276865,9.3580,15.8735,17.8960,14.5225,3.3735
GaiaDR2111016315769728,044.95626935713,+00.76499890302,,20.9190,22.0195,19.4392,2.5803
GaiaDR2111119394194944,044.85972475083,+00.72678522076,0.1029,19.4239,19.9472,18.6895,1.2577
GaiaDR2111123688979840,044.85560694192,+00.72732535737,0.5509,17.6293,18.0066,17.0689,0.9377
GaiaDR2111188113886720,044.89676927800,+00.73972238315,0.7188,19.2714,20.7554,17.9071,2.8483
GaiaDR2111256833900160,044.88191004447,+00.74757490969,0.9451,19.6057,,,
GaiaDR2111256833156096,044.88215242652,+00.74712348766,1.2388,18.1983,19.1948,17.0725,2.1224
GaiaDR2111325553378560,044.84833282638,+00.73374600178,,20.4292,21.5262,19.1379,2.3884
GaiaDR2111398567550336,044.83588418981,+00.73857497581,0.4073,17.0621,17.4344,16.5149,0.9196
GaiaDR2111428631854080,044.84725311706,+00.76028897672,3.2190,20.7125,20.7148,20.3581,0.3567
GaiaDR2111570366240640,044.86919247332,+00.77331052712,0.9764,15.5593,16.0274,14.9271,1.1003
GaiaDR2111600430360448,044.91831381501,+00.75508294630,2.5337,11.3396,11.6687,10.8578,0.8110
GaiaDR2111600431280000,044.91811282719,+00.75848435466,0.2663,19.6954,20.1028,18.8341,1.2687
GaiaDR2111600430543872,044.90681195267,+00.75532597630,2.2230,18.2196,19.4915,16.9977,2.4939
GaiaDR2111669150026240,044.90487631457,+00.76730405674,0.5446,19.1574,19.6309,18.3680,1.2629
GaiaDR2111737869503872,044.94196498032,+00.77148061246,1.1166,18.8730,19.7930,17.8586,1.9344
GaiaDR2111772229245952,044.94085914558,+00.78522139058,-0.1973,18.3881,18.7639,17.7982,0.9657
GaiaDR2111810883737728,044.93034969875,+00.78476672715,11.3482,19.8625,21.2008,18.2382,2.9627
GaiaDR2111913963623424,044.89722167527,+00.78506983214,0.5406,17.1784,17.5951,16.6050,0.9901
GaiaDR2111948323420544,044.87430481365,+00.78121313794,0.0733,17.8941,18.3095,17.2895,1.0199
GaiaDR2112047107361152,044.92430370420,+00.80217060266,0.1569,20.7066,21.0898,19.5581,1.5317
GaiaDR2112081467622016,044.90689227128,+00.80315248997,0.5076,20.0356,20.9096,18.7066,2.2030
GaiaDR2112081466898176,044.90823249631,+00.80371878527,,20.2640,20.2166,18.3556,1.8610
GaiaDR2112115826641024,044.90907437244,+00.81550986535,1.8699,18.1031,19.4826,16.9163,2.5663
GaiaDR2112150187163648,044.99805947328,+00.75389109075,1.1633,20.7561,21.4312,19.3975,2.0336
GaiaDR2112218905838464,044.99061708766,+00.76572344283,-1.6623,20.4119,20.8038,19.5117,1.2921
GaiaDR2112326280482048,045.02358556726,+00.78409766400,1.0322,15.7428,16.2441,15.1003,1.1439
GaiaDR2112356345003264,045.00856751399,+00.78795464204,0.7576,19.4929,20.3307,18.3918,1.9390
GaiaDR2112425064271872,044.97018839624,+00.77537477125,3.3326,18.6602,20.0651,17.3986,2.6665
GaiaDR2112596862973312,045.00253469391,+00.80210619712,0.5555,19.6528,20.0743,18.9434,1.1309
GaiaDR2112669877897344,044.99867971826,+00.80378138316,0.2193,19.6355,19.4343,19.1731,0.2612
GaiaDR2112669877896960,045.00236995686,+00.80776808397,-0.0267,16.9528,17.7620,16.0337,1.7283
GaiaDR2112738597341056,045.06006721455,+00.80051571885,0.9524,16.7932,17.3489,16.0762,1.2727
GaiaDR2112734302727040,045.05615032073,+00.80928251746,,20.9924,,,
GaiaDR2112768661866240,045.03607814402,+00.79992082219,2.0229,20.1976,21.9489,18.8344,3.1145
GaiaDR2112772957079808,045.03586236892,+00.80511243536,2.1277,16.1959,17.0576,15.2614,1.7962
GaiaDR2112906100823936,045.05746501442,+00.81911550574,1.8838,20.2739,20.7217,19.2954,1.4263
GaiaDR2113013475247616,045.03095782340,+00.82227398897,0.6629,17.9359,18.6230,17.1216,1.5014
GaiaDR2113043539579904,045.00439186613,+00.82256282016,3.5865,18.8937,20.2926,17.5565,2.7361
GaiaDR2113082194756224,045.01739913021,+00.83488727244,0.3013,17.6732,17.8078,17.3893,0.4185
GaiaDR2113146618995968,045.06055978549,+00.83925373363,2.0362,19.0812,20.3180,17.8595,2.4584
GaiaDR2113180978539776,045.02902498743,+00.83903800761,1.7425,18.5196,19.8850,17.3228,2.5622
GaiaDR2113219633677184,045.03667053224,+00.84921219233,0.1705,17.4120,17.7978,16.8657,0.9320
GaiaDR2113249698748032,044.95624221640,+00.78806951941,,20.9422,20.6609,19.8003,0.8605
GaiaDR2113249697997568,044.95429902422,+00.78979298950,-0.5734,20.1367,20.3023,19.5627,0.7396
GaiaDR2113288353156608,044.96945176515,+00.80110073996,1.1178,17.3239,18.0604,16.4872,1.5732
GaiaDR2113352777221376,044.96000303237,+00.81205045560,0.6596,17.8123,18.2667,17.1408,1.1259
GaiaDR2113352777220864,044.94777201389,+00.81007963161,0.4010,19.1838,19.8797,18.3817,1.4980
GaiaDR2113387137158016,044.97762504582,+00.80323662183,-3.1975,20.5398,21.0324,19.4799,1.5525
GaiaDR2113387137159040,044.97916821204,+00.80822131499,1.1533,19.4203,20.5338,18.2676,2.2662
GaiaDR2113387137160192,044.97586780336,+00.81671898659,2.4808,19.7568,21.1245,18.4387,2.6858
GaiaDR2113425792109440,044.98815057966,+00.82153950426,0.7989,16.1652,16.6202,15.5418,1.0784
GaiaDR2113455856441088,044.96227748286,+00.82455514265,2.3195,20.7370,20.8292,19.8750,0.9541
GaiaDR2113524575912832,044.92674090129,+00.81063312354,-0.3930,20.5975,20.8597,19.6504,1.2093
GaiaDR2113524575914240,044.93262924880,+00.81601759239,-0.1414,18.8609,19.0891,18.3382,0.7509
GaiaDR2113558935853312,044.95128913986,+00.82227551744,2.2456,19.2007,20.4217,17.9762,2.4455
GaiaDR2113627655135872,044.93428834206,+00.83078957605,-0.0629,19.8708,20.1713,19.1461,1.0251
GaiaDR2113696374812288,044.96769116723,+00.84689094774,0.2838,19.6618,20.5587,18.7341,1.8245
GaiaDR2113803748879488,045.00085951554,+00.82297890827,,20.6942,,,
GaiaDR2113833813567232,045.00727946586,+00.83313925027,0.4853,15.9511,16.3188,15.4183,0.9005
GaiaDR2113799454605696,044.99208884739,+00.83143754340,3.5496,20.4973,21.7928,19.2004,2.5924
GaiaDR2113872468706688,044.99580944653,+00.84113190077,0.6540,16.0057,16.3438,15.4922,0.8517
GaiaDR2114005612265472,045.01213274016,+00.85287600336,0.8009,17.4894,18.3179,16.5696,1.7483
GaiaDR2114005612268544,045.01067726535,+00.86699262525,0.8842,20.3975,19.7600,19.7770,-0.0170
GaiaDR2114078627137280,044.97961222259,+00.84314080585,1.7598,15.8385,16.4848,15.0667,1.4181
GaiaDR2114143051218304,044.96567439927,+00.85033946955,0.9192,17.2616,17.8892,16.4906,1.3986
GaiaDR2114177410960640,044.98458325612,+00.86681783260,-0.1772,18.9906,19.2292,18.5022,0.7269
